province,date_report,cases,cumulative_cases
Manitoba,02/04/2022,1359,136573
Manitoba,03/04/2022,0,136573
Manitoba,04/04/2022,0,136573
Manitoba,05/04/2022,0,136573
Manitoba,06/04/2022,0,136573
Manitoba,07/04/2022,0,136573
Manitoba,08/04/2022,0,136573
Manitoba,09/04/2022,1698,138271
Manitoba,10/04/2022,0,138271
Manitoba,11/04/2022,0,138271
Manitoba,12/04/2022,0,138271
Manitoba,13/04/2022,0,138271
Manitoba,14/04/2022,0,138271
Manitoba,15/04/2022,0,138271
Manitoba,16/04/2022,1194,139465
Manitoba,17/04/2022,0,139465
Manitoba,18/04/2022,0,139465
Manitoba,19/04/2022,0,139465
Manitoba,20/04/2022,0,139465
Manitoba,21/04/2022,0,139465
Manitoba,22/04/2022,0,139465
Manitoba,23/04/2022,1466,140931
Manitoba,24/04/2022,0,140931
Manitoba,25/04/2022,0,140931
Manitoba,26/04/2022,0,140931
Manitoba,27/04/2022,0,140931
Manitoba,28/04/2022,0,140931
Manitoba,29/04/2022,0,140931
Manitoba,30/04/2022,1042,141973
Manitoba,01/05/2022,0,141973
Manitoba,02/05/2022,0,141973
Manitoba,03/05/2022,0,141973
Manitoba,04/05/2022,0,141973
Manitoba,05/05/2022,0,141973
Manitoba,06/05/2022,0,141973
Manitoba,07/05/2022,902,142875
Manitoba,08/05/2022,0,142875
Manitoba,09/05/2022,0,142875
Manitoba,10/05/2022,0,142875
Manitoba,11/05/2022,0,142875
Manitoba,12/05/2022,0,142875
Manitoba,13/05/2022,0,142875
Manitoba,14/05/2022,728,143603
Manitoba,15/05/2022,0,143603
Manitoba,16/05/2022,0,143603
Manitoba,17/05/2022,0,143603
Manitoba,18/05/2022,0,143603
Manitoba,19/05/2022,0,143603
Manitoba,20/05/2022,0,143603
Manitoba,21/05/2022,537,144140
Manitoba,22/05/2022,0,144140
Manitoba,23/05/2022,0,144140
Manitoba,24/05/2022,0,144140
Manitoba,25/05/2022,0,144140
Manitoba,26/05/2022,0,144140
Manitoba,27/05/2022,0,144140
Manitoba,28/05/2022,416,144556
Manitoba,29/05/2022,0,144556
Manitoba,30/05/2022,0,144556
Manitoba,31/05/2022,0,144556
Manitoba,01/06/2022,0,144556
Manitoba,02/06/2022,0,144556
Manitoba,03/06/2022,0,144556
Manitoba,04/06/2022,339,144895
Manitoba,05/06/2022,0,144895
Manitoba,06/06/2022,0,144895
Manitoba,07/06/2022,0,144895
Manitoba,08/06/2022,0,144895
Manitoba,09/06/2022,0,144895
Manitoba,10/06/2022,0,144895
Manitoba,11/06/2022,228,145123
Manitoba,12/06/2022,0,145123
Manitoba,13/06/2022,0,145123
Manitoba,14/06/2022,0,145123
Manitoba,15/06/2022,0,145123
Manitoba,16/06/2022,0,145123
Manitoba,17/06/2022,0,145123
Manitoba,18/06/2022,203,145326
Manitoba,19/06/2022,0,145326
Manitoba,20/06/2022,0,145326
Manitoba,21/06/2022,0,145326
Manitoba,22/06/2022,0,145326
Manitoba,23/06/2022,0,145326
Manitoba,24/06/2022,0,145326
Manitoba,25/06/2022,172,145498
Manitoba,26/06/2022,0,145498
Manitoba,27/06/2022,0,145498
Manitoba,28/06/2022,0,145498
Manitoba,29/06/2022,0,145498
Manitoba,30/06/2022,0,145498
Manitoba,01/07/2022,0,145498
Manitoba,02/07/2022,125,145623
Manitoba,03/07/2022,0,145623
Manitoba,04/07/2022,0,145623
Manitoba,05/07/2022,0,145623
Manitoba,06/07/2022,0,145623
Manitoba,07/07/2022,0,145623
Manitoba,08/07/2022,0,145623
Manitoba,09/07/2022,230,145853
Manitoba,10/07/2022,0,145853
Manitoba,11/07/2022,0,145853
Manitoba,12/07/2022,0,145853
Manitoba,13/07/2022,0,145853
Manitoba,14/07/2022,0,145853
Manitoba,15/07/2022,0,145853
Manitoba,16/07/2022,171,146024
Manitoba,17/07/2022,0,146024
Manitoba,18/07/2022,0,146024
Manitoba,19/07/2022,0,146024
Manitoba,20/07/2022,0,146024
Manitoba,21/07/2022,0,146024
Manitoba,22/07/2022,0,146024
Manitoba,23/07/2022,242,146266
Manitoba,24/07/2022,0,146266
Manitoba,25/07/2022,0,146266
Manitoba,26/07/2022,0,146266
Manitoba,27/07/2022,0,146266
Manitoba,28/07/2022,0,146266
Manitoba,29/07/2022,0,146266
Manitoba,30/07/2022,0,146266
Manitoba,31/07/2022,0,146266
Manitoba,01/08/2022,0,146266
Manitoba,02/08/2022,0,146266
Manitoba,03/08/2022,0,146266
Manitoba,04/08/2022,0,146266
NL,24/01/2020,0,0
NL,25/01/2020,0,0
NL,26/01/2020,0,0
NL,27/01/2020,0,0
NL,28/01/2020,0,0
NL,29/01/2020,0,0
NL,30/01/2020,0,0
NL,31/01/2020,0,0
NL,01/02/2020,0,0
NL,02/02/2020,0,0
NL,03/02/2020,0,0
NL,04/02/2020,0,0
NL,05/02/2020,0,0
NL,06/02/2020,0,0
NL,07/02/2020,0,0
NL,08/02/2020,0,0
NL,09/02/2020,0,0
NL,10/02/2020,0,0
NL,11/02/2020,0,0
NL,12/02/2020,0,0
NL,13/02/2020,0,0
NL,14/02/2020,0,0
NL,15/02/2020,0,0
NL,16/02/2020,0,0
NL,17/02/2020,0,0
NL,18/02/2020,0,0
NL,19/02/2020,0,0
NL,20/02/2020,0,0
NL,21/02/2020,0,0
NL,22/02/2020,0,0
NL,23/02/2020,0,0
NL,24/02/2020,0,0
NL,25/02/2020,0,0
NL,26/02/2020,0,0
NL,27/02/2020,0,0
NL,28/02/2020,0,0
NL,29/02/2020,0,0
NL,01/03/2020,0,0
NL,02/03/2020,0,0
NL,03/03/2020,0,0
NL,04/03/2020,0,0
NL,05/03/2020,0,0
NL,06/03/2020,0,0
NL,07/03/2020,0,0
NL,08/03/2020,0,0
NL,09/03/2020,0,0
NL,10/03/2020,0,0
NL,11/03/2020,0,0
NL,12/03/2020,0,0
NL,13/03/2020,0,0
NL,14/03/2020,1,1
NL,15/03/2020,0,1
NL,16/03/2020,0,1
NL,17/03/2020,2,3
NL,18/03/2020,0,3
NL,19/03/2020,0,3
NL,20/03/2020,1,4
NL,21/03/2020,2,6
NL,22/03/2020,3,9
NL,23/03/2020,15,24
NL,24/03/2020,11,35
NL,25/03/2020,32,67
NL,26/03/2020,15,82
NL,27/03/2020,20,102
NL,28/03/2020,18,120
NL,29/03/2020,15,135
NL,30/03/2020,13,148
NL,31/03/2020,4,152
NL,01/04/2020,23,175
NL,02/04/2020,8,183
NL,03/04/2020,12,195
NL,04/04/2020,8,203
NL,05/04/2020,14,217
NL,06/04/2020,9,226
NL,07/04/2020,2,228
NL,08/04/2020,4,232
NL,09/04/2020,4,236
NL,10/04/2020,3,239
NL,11/04/2020,2,241
NL,12/04/2020,1,242
NL,13/04/2020,2,244
NL,14/04/2020,0,244
NL,15/04/2020,3,247
NL,16/04/2020,5,252
NL,17/04/2020,4,256
NL,18/04/2020,0,256
NL,19/04/2020,0,256
NL,20/04/2020,0,256
NL,21/04/2020,0,256
NL,22/04/2020,0,256
NL,23/04/2020,0,256
NL,24/04/2020,0,256
NL,25/04/2020,1,257
NL,26/04/2020,1,258
NL,27/04/2020,0,258
NL,28/04/2020,0,258
NL,29/04/2020,0,258
NL,30/04/2020,0,258
NL,01/05/2020,1,259
NL,02/05/2020,0,259
NL,03/05/2020,0,259
NL,04/05/2020,0,259
NL,05/05/2020,0,259
NL,06/05/2020,0,259
NL,07/05/2020,1,260
NL,08/05/2020,0,260
NL,09/05/2020,0,260
NL,10/05/2020,0,260
NL,11/05/2020,0,260
NL,12/05/2020,0,260
NL,13/05/2020,0,260
NL,14/05/2020,0,260
NL,15/05/2020,0,260
NL,16/05/2020,0,260
NL,17/05/2020,0,260
NL,18/05/2020,0,260
NL,19/05/2020,0,260
NL,20/05/2020,0,260
NL,21/05/2020,0,260
NL,22/05/2020,0,260
NL,23/05/2020,0,260
NL,24/05/2020,0,260
NL,25/05/2020,0,260
NL,26/05/2020,0,260
NL,27/05/2020,0,260
NL,28/05/2020,1,261
NL,29/05/2020,0,261
NL,30/05/2020,0,261
NL,31/05/2020,0,261
NL,01/06/2020,0,261
NL,02/06/2020,0,261
NL,03/06/2020,0,261
NL,04/06/2020,0,261
NL,05/06/2020,0,261
NL,06/06/2020,0,261
NL,07/06/2020,0,261
NL,08/06/2020,0,261
NL,09/06/2020,0,261
NL,10/06/2020,0,261
NL,11/06/2020,0,261
NL,12/06/2020,0,261
NL,13/06/2020,0,261
NL,14/06/2020,0,261
NL,15/06/2020,0,261
NL,16/06/2020,0,261
NL,17/06/2020,0,261
NL,18/06/2020,0,261
NL,19/06/2020,0,261
NL,20/06/2020,0,261
NL,21/06/2020,0,261
NL,22/06/2020,0,261
NL,23/06/2020,0,261
NL,24/06/2020,0,261
NL,25/06/2020,0,261
NL,26/06/2020,0,261
NL,27/06/2020,0,261
NL,28/06/2020,0,261
NL,29/06/2020,0,261
NL,30/06/2020,0,261
NL,01/07/2020,0,261
NL,02/07/2020,0,261
NL,03/07/2020,0,261
NL,04/07/2020,0,261
NL,05/07/2020,0,261
NL,06/07/2020,0,261
NL,07/07/2020,0,261
NL,08/07/2020,0,261
NL,09/07/2020,0,261
NL,10/07/2020,1,262
NL,11/07/2020,0,262
NL,12/07/2020,0,262
NL,13/07/2020,0,262
NL,14/07/2020,0,262
NL,15/07/2020,0,262
NL,16/07/2020,0,262
NL,17/07/2020,0,262
NL,18/07/2020,0,262
NL,19/07/2020,0,262
NL,20/07/2020,0,262
NL,21/07/2020,1,263
NL,22/07/2020,1,264
NL,23/07/2020,0,264
NL,24/07/2020,1,265
NL,25/07/2020,0,265
NL,26/07/2020,1,266
NL,27/07/2020,0,266
NL,28/07/2020,0,266
NL,29/07/2020,0,266
NL,30/07/2020,0,266
NL,31/07/2020,0,266
NL,01/08/2020,0,266
NL,02/08/2020,0,266
NL,03/08/2020,0,266
NL,04/08/2020,0,266
NL,05/08/2020,0,266
NL,06/08/2020,0,266
NL,07/08/2020,1,267
NL,08/08/2020,0,267
NL,09/08/2020,0,267
NL,10/08/2020,1,268
NL,11/08/2020,0,268
NL,12/08/2020,0,268
NL,13/08/2020,0,268
NL,14/08/2020,0,268
NL,15/08/2020,0,268
NL,16/08/2020,0,268
NL,17/08/2020,0,268
NL,18/08/2020,0,268
NL,19/08/2020,0,268
NL,20/08/2020,0,268
NL,21/08/2020,0,268
NL,22/08/2020,0,268
NL,23/08/2020,0,268
NL,24/08/2020,0,268
NL,25/08/2020,0,268
NL,26/08/2020,0,268
NL,27/08/2020,0,268
NL,28/08/2020,1,269
NL,29/08/2020,0,269
NL,30/08/2020,0,269
NL,31/08/2020,0,269
NL,01/09/2020,0,269
NL,02/09/2020,0,269
NL,03/09/2020,0,269
NL,04/09/2020,0,269
NL,05/09/2020,1,270
NL,06/09/2020,0,270
NL,07/09/2020,0,270
NL,08/09/2020,0,270
NL,09/09/2020,0,270
NL,10/09/2020,0,270
NL,11/09/2020,0,270
NL,12/09/2020,1,271
NL,13/09/2020,0,271
NL,14/09/2020,0,271
NL,15/09/2020,0,271
NL,16/09/2020,0,271
NL,17/09/2020,0,271
NL,18/09/2020,1,272
NL,19/09/2020,0,272
NL,20/09/2020,0,272
NL,21/09/2020,0,272
NL,22/09/2020,0,272
NL,23/09/2020,0,272
NL,24/09/2020,0,272
NL,25/09/2020,0,272
NL,26/09/2020,0,272
NL,27/09/2020,1,273
NL,28/09/2020,0,273
NL,29/09/2020,0,273
NL,30/09/2020,1,274
NL,01/10/2020,1,275
NL,02/10/2020,0,275
NL,03/10/2020,1,276
NL,04/10/2020,1,277
NL,05/10/2020,0,277
NL,06/10/2020,0,277
NL,07/10/2020,0,277
NL,08/10/2020,0,277
NL,09/10/2020,2,279
NL,10/10/2020,3,282
NL,11/10/2020,0,282
NL,12/10/2020,1,283
NL,13/10/2020,0,283
NL,14/10/2020,0,283
NL,15/10/2020,1,284
NL,16/10/2020,3,287
NL,17/10/2020,0,287
NL,18/10/2020,0,287
NL,19/10/2020,0,287
NL,20/10/2020,0,287
NL,21/10/2020,0,287
NL,22/10/2020,1,288
NL,23/10/2020,0,288
NL,24/10/2020,1,289
NL,25/10/2020,1,290
NL,26/10/2020,1,291
NL,27/10/2020,0,291
NL,28/10/2020,0,291
NL,29/10/2020,0,291
NL,30/10/2020,0,291
NL,31/10/2020,0,291
NL,01/11/2020,0,291
NL,02/11/2020,0,291
NL,03/11/2020,0,291
NL,04/11/2020,1,292
NL,05/11/2020,2,294
NL,06/11/2020,0,294
NL,07/11/2020,2,296
NL,08/11/2020,0,296
NL,09/11/2020,0,296
NL,10/11/2020,0,296
NL,11/11/2020,2,298
NL,12/11/2020,0,298
NL,13/11/2020,1,299
NL,14/11/2020,2,301
NL,15/11/2020,2,303
NL,16/11/2020,0,303
NL,17/11/2020,2,305
NL,18/11/2020,2,307
NL,19/11/2020,1,308
NL,20/11/2020,3,311
NL,21/11/2020,5,316
NL,22/11/2020,3,319
NL,23/11/2020,2,321
NL,24/11/2020,2,323
NL,25/11/2020,1,324
NL,26/11/2020,3,327
NL,27/11/2020,4,331
NL,28/11/2020,2,333
NL,29/11/2020,4,337
NL,30/11/2020,1,338
NL,01/12/2020,1,339
NL,02/12/2020,1,340
NL,03/12/2020,0,340
NL,04/12/2020,3,343
NL,05/12/2020,4,347
NL,06/12/2020,4,351
NL,07/12/2020,0,351
NL,08/12/2020,1,352
NL,09/12/2020,1,353
NL,10/12/2020,1,354
NL,11/12/2020,1,355
NL,12/12/2020,2,357
NL,13/12/2020,0,357
NL,14/12/2020,1,358
NL,15/12/2020,1,359
NL,16/12/2020,5,364
NL,17/12/2020,3,367
NL,18/12/2020,5,372
NL,19/12/2020,8,380
NL,20/12/2020,2,382
NL,21/12/2020,0,382
NL,22/12/2020,1,383
NL,23/12/2020,1,384
NL,24/12/2020,0,384
NL,25/12/2020,0,384
NL,26/12/2020,0,384
NL,27/12/2020,3,387
NL,28/12/2020,2,389
NL,29/12/2020,1,390
NL,30/12/2020,0,390
NL,31/12/2020,0,390
NL,01/01/2021,0,390
NL,02/01/2021,0,390
NL,03/01/2021,0,390
NL,04/01/2021,1,391
NL,05/01/2021,1,392
NL,06/01/2021,0,392
NL,07/01/2021,0,392
NL,08/01/2021,0,392
NL,09/01/2021,0,392
NL,10/01/2021,1,393
NL,11/01/2021,0,393
NL,12/01/2021,0,393
NL,13/01/2021,0,393
NL,14/01/2021,1,394
NL,15/01/2021,1,395
NL,16/01/2021,0,395
NL,17/01/2021,1,396
NL,18/01/2021,0,396
NL,19/01/2021,0,396
NL,20/01/2021,0,396
NL,21/01/2021,1,397
NL,22/01/2021,1,398
NL,23/01/2021,0,398
NL,24/01/2021,0,398
NL,25/01/2021,0,398
NL,26/01/2021,0,398
NL,27/01/2021,2,400
NL,28/01/2021,4,404
NL,29/01/2021,4,408
NL,30/01/2021,0,408
NL,31/01/2021,0,408
NL,01/02/2021,0,408
NL,02/02/2021,0,408
NL,03/02/2021,2,410
NL,04/02/2021,1,411
NL,05/02/2021,1,412
NL,06/02/2021,3,415
NL,07/02/2021,1,416
NL,08/02/2021,11,427
NL,09/02/2021,30,457
NL,10/02/2021,53,510
NL,11/02/2021,100,610
NL,12/02/2021,50,660
NL,13/02/2021,26,686
NL,14/02/2021,11,697
NL,15/02/2021,7,704
NL,16/02/2021,7,711
NL,17/02/2021,44,755
NL,18/02/2021,48,803
NL,19/02/2021,60,863
NL,20/02/2021,38,901
NL,21/02/2021,25,926
NL,22/02/2021,13,939
NL,23/02/2021,15,954
NL,24/02/2021,8,962
NL,25/02/2021,10,972
NL,26/02/2021,4,976
NL,27/02/2021,4,980
NL,28/02/2021,7,987
NL,01/03/2021,2,989
NL,02/03/2021,5,994
NL,03/03/2021,3,997
NL,04/03/2021,5,1002
NL,05/03/2021,1,1003
NL,06/03/2021,2,1005
NL,07/03/2021,1,1006
NL,08/03/2021,3,1009
NL,09/03/2021,1,1010
NL,10/03/2021,0,1010
NL,11/03/2021,1,1011
NL,12/03/2021,1,1012
NL,13/03/2021,0,1012
NL,14/03/2021,0,1012
NL,15/03/2021,0,1012
NL,16/03/2021,1,1013
NL,17/03/2021,0,1013
NL,18/03/2021,1,1014
NL,19/03/2021,0,1014
NL,20/03/2021,0,1014
NL,21/03/2021,0,1014
NL,22/03/2021,0,1014
NL,23/03/2021,0,1014
NL,24/03/2021,1,1015
NL,25/03/2021,0,1015
NL,26/03/2021,0,1015
NL,27/03/2021,0,1015
NL,28/03/2021,1,1016
NL,29/03/2021,0,1016
NL,30/03/2021,2,1018
NL,31/03/2021,1,1019
NL,01/04/2021,1,1020
NL,02/04/2021,0,1020
NL,03/04/2021,0,1020
NL,04/04/2021,0,1020
NL,05/04/2021,0,1020
NL,06/04/2021,0,1020
NL,07/04/2021,1,1021
NL,08/04/2021,1,1022
NL,09/04/2021,3,1025
NL,10/04/2021,4,1029
NL,11/04/2021,1,1030
NL,12/04/2021,0,1030
NL,13/04/2021,1,1031
NL,14/04/2021,3,1034
NL,15/04/2021,2,1036
NL,16/04/2021,3,1039
NL,17/04/2021,0,1039
NL,18/04/2021,4,1043
NL,19/04/2021,3,1046
NL,20/04/2021,2,1048
NL,21/04/2021,1,1049
NL,22/04/2021,3,1052
NL,23/04/2021,1,1053
NL,24/04/2021,3,1056
NL,25/04/2021,2,1058
NL,26/04/2021,4,1062
NL,27/04/2021,0,1062
NL,28/04/2021,4,1066
NL,29/04/2021,2,1068
NL,30/04/2021,8,1076
NL,01/05/2021,5,1081
NL,02/05/2021,18,1099
NL,03/05/2021,5,1104
NL,04/05/2021,4,1108
NL,05/05/2021,6,1114
NL,06/05/2021,6,1120
NL,07/05/2021,7,1127
NL,08/05/2021,6,1133
NL,09/05/2021,5,1138
NL,10/05/2021,3,1141
NL,11/05/2021,15,1156
NL,12/05/2021,10,1166
NL,13/05/2021,7,1173
NL,14/05/2021,6,1179
NL,15/05/2021,5,1184
NL,16/05/2021,9,1193
NL,17/05/2021,10,1203
NL,18/05/2021,6,1209
NL,19/05/2021,1,1210
NL,20/05/2021,6,1216
NL,21/05/2021,10,1226
NL,22/05/2021,4,1230
NL,23/05/2021,23,1253
NL,24/05/2021,5,1258
NL,25/05/2021,11,1269
NL,26/05/2021,4,1273
NL,27/05/2021,6,1279
NL,28/05/2021,14,1293
NL,29/05/2021,9,1302
NL,30/05/2021,7,1309
NL,31/05/2021,2,1311
NL,01/06/2021,6,1317
NL,02/06/2021,17,1334
NL,03/06/2021,6,1340
NL,04/06/2021,2,1342
NL,05/06/2021,5,1347
NL,06/06/2021,5,1352
NL,07/06/2021,2,1354
NL,08/06/2021,3,1357
NL,09/06/2021,3,1360
NL,10/06/2021,5,1365
NL,11/06/2021,3,1368
NL,12/06/2021,6,1374
NL,13/06/2021,1,1375
NL,14/06/2021,4,1379
NL,15/06/2021,2,1381
NL,16/06/2021,1,1382
NL,17/06/2021,1,1383
NL,18/06/2021,0,1383
NL,19/06/2021,0,1383
NL,20/06/2021,0,1383
NL,21/06/2021,0,1383
NL,22/06/2021,1,1384
NL,23/06/2021,0,1384
NL,24/06/2021,0,1384
NL,25/06/2021,0,1384
NL,26/06/2021,0,1384
NL,27/06/2021,0,1384
NL,28/06/2021,1,1385
NL,29/06/2021,0,1385
NL,30/06/2021,1,1386
NL,01/07/2021,0,1386
NL,02/07/2021,1,1387
NL,03/07/2021,0,1387
NL,04/07/2021,0,1387
NL,05/07/2021,13,1400
NL,06/07/2021,0,1400
NL,07/07/2021,0,1400
NL,08/07/2021,0,1400
NL,09/07/2021,2,1402
NL,10/07/2021,0,1402
NL,11/07/2021,0,1402
NL,12/07/2021,0,1402
NL,13/07/2021,5,1407
NL,14/07/2021,3,1410
NL,15/07/2021,23,1433
NL,16/07/2021,0,1433
NL,17/07/2021,0,1433
NL,18/07/2021,0,1433
NL,19/07/2021,4,1437
NL,20/07/2021,0,1437
NL,21/07/2021,0,1437
NL,22/07/2021,0,1437
NL,23/07/2021,0,1437
NL,24/07/2021,0,1437
NL,25/07/2021,0,1437
NL,26/07/2021,0,1437
NL,27/07/2021,0,1437
NL,28/07/2021,0,1437
NL,29/07/2021,0,1437
NL,30/07/2021,0,1437
NL,31/07/2021,0,1437
NL,01/08/2021,0,1437
NL,02/08/2021,3,1440
NL,03/08/2021,0,1440
NL,04/08/2021,1,1441
NL,05/08/2021,0,1441
NL,06/08/2021,2,1443
NL,07/08/2021,0,1443
NL,08/08/2021,0,1443
NL,09/08/2021,0,1443
NL,10/08/2021,0,1443
NL,11/08/2021,0,1443
NL,12/08/2021,0,1443
NL,13/08/2021,4,1447
NL,14/08/2021,0,1447
NL,15/08/2021,0,1447
NL,16/08/2021,3,1450
NL,17/08/2021,0,1450
NL,18/08/2021,6,1456
NL,19/08/2021,0,1456
NL,20/08/2021,2,1458
NL,21/08/2021,0,1458
NL,22/08/2021,0,1458
NL,23/08/2021,2,1460
NL,24/08/2021,0,1460
NL,25/08/2021,2,1462
NL,26/08/2021,0,1462
NL,27/08/2021,7,1469
NL,28/08/2021,0,1469
NL,29/08/2021,0,1469
NL,30/08/2021,9,1478
NL,31/08/2021,0,1478
NL,01/09/2021,8,1486
NL,02/09/2021,0,1486
NL,03/09/2021,5,1491
NL,04/09/2021,0,1491
NL,05/09/2021,0,1491
NL,06/09/2021,15,1506
NL,07/09/2021,5,1511
NL,08/09/2021,9,1520
NL,09/09/2021,0,1520
NL,10/09/2021,12,1532
NL,11/09/2021,0,1532
NL,12/09/2021,0,1532
NL,13/09/2021,9,1541
NL,14/09/2021,0,1541
NL,15/09/2021,10,1551
NL,16/09/2021,0,1551
NL,17/09/2021,4,1555
NL,18/09/2021,0,1555
NL,19/09/2021,0,1555
NL,20/09/2021,15,1570
NL,21/09/2021,16,1586
NL,22/09/2021,23,1609
NL,23/09/2021,0,1609
NL,24/09/2021,45,1654
NL,25/09/2021,14,1668
NL,26/09/2021,24,1692
NL,27/09/2021,25,1717
NL,28/09/2021,14,1731
NL,29/09/2021,16,1747
NL,30/09/2021,0,1747
NL,01/10/2021,41,1788
NL,02/10/2021,8,1796
NL,03/10/2021,8,1804
NL,04/10/2021,15,1819
NL,05/10/2021,5,1824
NL,06/10/2021,9,1833
NL,07/10/2021,7,1840
NL,08/10/2021,8,1848
NL,09/10/2021,0,1848
NL,10/10/2021,0,1848
NL,11/10/2021,0,1848
NL,12/10/2021,21,1869
NL,13/10/2021,4,1873
NL,14/10/2021,4,1877
NL,15/10/2021,4,1881
NL,16/10/2021,0,1881
NL,17/10/2021,0,1881
NL,18/10/2021,8,1889
NL,19/10/2021,0,1889
NL,20/10/2021,9,1898
NL,21/10/2021,0,1898
NL,22/10/2021,30,1928
NL,23/10/2021,0,1928
NL,24/10/2021,0,1928
NL,25/10/2021,36,1964
NL,26/10/2021,0,1964
NL,27/10/2021,20,1984
NL,28/10/2021,0,1984
NL,29/10/2021,8,1992
NL,30/10/2021,0,1992
NL,31/10/2021,0,1992
NL,01/11/2021,2,1994
NL,02/11/2021,0,1994
NL,03/11/2021,1,1995
NL,04/11/2021,0,1995
NL,05/11/2021,8,2003
NL,06/11/2021,0,2003
NL,07/11/2021,0,2003
NL,08/11/2021,9,2012
NL,09/11/2021,0,2012
NL,10/11/2021,7,2019
NL,11/11/2021,0,2019
NL,12/11/2021,6,2025
NL,13/11/2021,0,2025
NL,14/11/2021,0,2025
NL,15/11/2021,2,2027
NL,16/11/2021,0,2027
NL,17/11/2021,4,2031
NL,18/11/2021,0,2031
NL,19/11/2021,4,2035
NL,20/11/2021,0,2035
NL,21/11/2021,0,2035
NL,22/11/2021,3,2038
NL,23/11/2021,0,2038
NL,24/11/2021,4,2042
NL,25/11/2021,0,2042
NL,26/11/2021,6,2048
NL,27/11/2021,0,2048
NL,28/11/2021,0,2048
NL,29/11/2021,9,2057
NL,30/11/2021,0,2057
NL,01/12/2021,2,2059
NL,02/12/2021,0,2059
NL,03/12/2021,5,2064
NL,04/12/2021,0,2064
NL,05/12/2021,0,2064
NL,06/12/2021,0,2064
NL,07/12/2021,7,2071
NL,08/12/2021,5,2076
NL,09/12/2021,0,2076
NL,10/12/2021,2,2078
NL,11/12/2021,0,2078
NL,12/12/2021,0,2078
NL,13/12/2021,15,2093
NL,14/12/2021,0,2093
NL,15/12/2021,13,2106
NL,16/12/2021,0,2106
NL,17/12/2021,46,2152
NL,18/12/2021,0,2152
NL,19/12/2021,61,2213
NL,20/12/2021,27,2240
NL,21/12/2021,27,2267
NL,22/12/2021,60,2327
NL,23/12/2021,100,2427
NL,24/12/2021,85,2512
NL,25/12/2021,0,2512
NL,26/12/2021,0,2512
NL,27/12/2021,0,2512
NL,28/12/2021,0,2512
NL,29/12/2021,861,3373
NL,30/12/2021,340,3713
NL,31/12/2021,436,4149
NL,01/01/2022,0,4149
NL,02/01/2022,0,4149
NL,03/01/2022,1403,5552
NL,04/01/2022,488,6040
NL,05/01/2022,491,6531
NL,06/01/2022,498,7029
NL,07/01/2022,479,7508
NL,08/01/2022,0,7508
NL,09/01/2022,0,7508
NL,10/01/2022,1873,9381
NL,11/01/2022,735,10116
NL,12/01/2022,711,10827
NL,13/01/2022,626,11453
NL,14/01/2022,521,11974
NL,15/01/2022,0,11974
NL,16/01/2022,0,11974
NL,17/01/2022,919,12893
NL,18/01/2022,292,13185
NL,19/01/2022,518,13703
NL,20/01/2022,362,14065
NL,21/01/2022,457,14522
NL,22/01/2022,0,14522
NL,23/01/2022,0,14522
NL,24/01/2022,0,14522
NL,25/01/2022,1289,15811
NL,26/01/2022,304,16115
NL,27/01/2022,378,16493
NL,28/01/2022,265,16758
NL,29/01/2022,0,16758
NL,30/01/2022,0,16758
NL,31/01/2022,601,17359
NL,01/02/2022,179,17538
NL,02/02/2022,248,17786
NL,03/02/2022,198,17984
NL,04/02/2022,258,18242
NL,05/02/2022,0,18242
NL,06/02/2022,0,18242
NL,07/02/2022,498,18740
NL,08/02/2022,210,18950
NL,09/02/2022,250,19200
NL,10/02/2022,243,19443
NL,11/02/2022,267,19710
NL,12/02/2022,0,19710
NL,13/02/2022,0,19710
NL,14/02/2022,655,20365
NL,15/02/2022,213,20578
NL,16/02/2022,179,20757
NL,17/02/2022,316,21073
NL,18/02/2022,234,21307
NL,19/02/2022,0,21307
NL,20/02/2022,0,21307
NL,21/02/2022,667,21974
NL,22/02/2022,0,21974
NL,23/02/2022,494,22468
NL,24/02/2022,0,22468
NL,25/02/2022,679,23147
NL,26/02/2022,0,23147
NL,27/02/2022,0,23147
NL,28/02/2022,879,24026
NL,01/03/2022,0,24026
NL,02/03/2022,755,24781
NL,03/03/2022,0,24781
NL,04/03/2022,947,25728
NL,05/03/2022,0,25728
NL,06/03/2022,0,25728
NL,07/03/2022,0,25728
NL,08/03/2022,1244,26972
NL,09/03/2022,1131,28103
NL,10/03/2022,0,28103
NL,11/03/2022,1262,29365
NL,12/03/2022,735,30100
NL,13/03/2022,527,30627
NL,14/03/2022,443,31070
NL,15/03/2022,483,31553
NL,16/03/2022,560,32113
NL,17/03/2022,607,32720
NL,18/03/2022,663,33383
NL,19/03/2022,449,33832
NL,20/03/2022,449,34281
NL,21/03/2022,324,34605
NL,22/03/2022,267,34872
NL,23/03/2022,419,35291
NL,24/03/2022,454,35745
NL,25/03/2022,507,36252
NL,26/03/2022,370,36622
NL,27/03/2022,539,37161
NL,28/03/2022,248,37409
NL,29/03/2022,350,37759
NL,30/03/2022,570,38329
NL,31/03/2022,299,38628
NL,01/04/2022,389,39017
NL,02/04/2022,293,39310
NL,03/04/2022,227,39537
NL,04/04/2022,154,39691
NL,05/04/2022,303,39994
NL,06/04/2022,339,40333
NL,07/04/2022,283,40616
NL,08/04/2022,393,41009
NL,09/04/2022,243,41252
NL,10/04/2022,175,41427
